baseMean,log2FoldChange,lfcSE,pvalue,padj,name,countChange
0.868210396906422,0.895630290252406,1.10268336004152,0.031507917503572,0.109353945059941,tRF-20-45LSM1M3,0.747027757073736
4.29075031206593,0.230302212615635,0.473755262641375,0.452800564481118,0.704284968901739,tRF-20-I26WRNLE,0.742645886800473
3.04816486209727,0.313370368876075,0.454476810773925,0.340239687624191,0.595147696403337,tRF-18-W631QJDK,0.73950687385697
2.46418778571388,-0.513543496682401,0.747609702988588,0.127021033083263,0.30908451383594,tRF-30-R9J89O9NF5W8,-0.738024783172393
2.07850109635681,0.437451343275715,0.628201975573004,0.213970934639896,0.447560980765399,tRF-18-HR0VXXD2,0.736225610861541
1.68262515683563,-0.828083580507954,1.03293668082246,0.0372439693758795,0.126260515376434,hsa-miR-548b-5p,-0.73484113893801
1.80620898059637,0.4921923575299,0.606055673835637,0.178502172409948,0.393675485979645,hsa-miR-1909-5p,0.734369765402241
0.890541282707889,-2.47733359516271,1.93238587671345,0.0123454240366128,0.0513026160155256,tRF-20-NB8PLML3,-0.730621446835267
2.6717199971468,-0.456689434219618,0.591229706898789,0.177623651137147,0.392528552967056,tRF-19-W3FJIKE5,-0.724954132041846
1.50466221713159,0.565607716321349,0.701350973726289,0.132072994347995,0.317083860058822,tRF-16-L85J3KE,0.722254134226301
2.44627333283613,0.371413010086086,0.667051180406848,0.195671625130162,0.420077639808835,tRF-17-HRMF3R1,0.718272848377699
2.90250749186674,-0.408043086759475,0.535610068371047,0.235749620977633,0.473153490041332,hsa-miR-4645-3p,-0.715047388484576
0.823587238475405,-2.90389058206164,2.58323025118823,0.0119365841604873,0.0499830197159986,tRF-30-2YU04DYJIO3Z,-0.713547021194858
0.889645672679614,0.849489908041387,1.07974788090746,0.0387394835101681,0.130321764803791,tRF-19-16MSRME2,0.71337459727759
1.64812876127994,0.518871657729021,0.671301215009996,0.151878572633565,0.348652069253153,hsa-miR-135a-3p,0.713366460354975
17.3076869865834,-0.0605951152938712,0.288057475307579,0.811774574957624,0.910341599772458,hsa-miR-21-3p,-0.711891091089672
4.29756290629709,-0.261189369249466,0.499767047647683,0.461697716157476,0.712054928440051,tRF-30-2S3HPSR95933,-0.711677491585268
9.77043856895612,0.100929529421192,0.345129561879023,0.731052840097928,0.874030280964363,tRF-21-LEK58Y01B,0.708007302119109
28.8754309388634,0.0348752219247453,0.256987296863652,0.883448901272005,0.951495624177752,tRF-20-V47P596V,0.706530205784759
10.1139239336067,0.0968028486799773,0.351327624954497,0.738718028320317,0.874955371563816,hsa-miR-6503-3p,0.701915818379215
0.65970300703095,1.03374316298101,1.56030455691547,0.0196335842942072,0.0745197638416511,tRF-20-VFX55JK8,0.690926282533972
1.35127944903825,0.595327164419939,0.710779618146307,0.0936349021923806,0.248558104001592,hsa-miR-6787-3p,0.690254026543783
2.92009051240006,-0.38679270884524,0.497332606276774,0.291713171812967,0.536399535071702,hsa-miR-3130-5p,-0.686723455766821
2.43496340794079,0.355211280966528,0.523534660085143,0.282017619169955,0.528586648239723,tRF-22-8FLUD3KSN,0.679775798192495
1.15170282623916,0.667391799766978,0.874105299910133,0.0698246598539812,0.203075703957794,hsa-miR-5196-3p,0.677430586965424
2.46949138490872,-0.461164042176111,0.613596700455365,0.205662509189056,0.435590807663475,hsa-miR-548at-5p,-0.675653029317652
6.59448735362304,0.140353377351989,0.615256885191339,0.474430550996883,0.724548749430387,tRF-25-9N1EWJQ72S,0.673792090546984
12.0716889297593,-0.0824011873580516,0.633036867820516,0.843863210645413,0.926663043330539,hsa-miR-9-3p,-0.670167530983607
3.0343835986422,0.287487203034476,0.508281327155435,0.368672522882458,0.624433739452888,tRF-20-WBK647R5,0.669119853009648
17.4484351145023,0.0542855595169541,0.383442512469004,0.845898896116081,0.926663043330539,tRF-19-1SS2P4IR,0.6690563140757
7.75141348123038,0.119348530824761,0.438318275218026,0.698516737205339,0.861419928045174,tRF-21-YDZDL9X1B,0.668514787419585
2.27447862449737,0.369813598237,0.530425245478589,0.250319132188584,0.494318214150586,tRF-24-73V2Y8L9J1,0.66457050308186
1.63264993632393,0.49215264734452,0.631285559229969,0.171768839563717,0.384635745035318,hsa-miR-4725-3p,0.663740793496445
1.75556348008303,0.460878246370256,0.617289454712998,0.174750950785507,0.388138521521563,hsa-miR-6851-5p,0.660757998893471
2.65449464440698,-0.41026632879882,0.52927012031774,0.262734201453426,0.504726229107898,hsa-miR-4668-5p,-0.657028705999495
1.15255212883371,0.64963437848694,0.757067484230536,0.0969373239964172,0.253332624763907,hsa-miR-1228-3p,0.655537734309861
2.89779649618465,0.294109709967476,0.611585601899116,0.274055039751408,0.520538193456707,tRF-19-F8DHXYIV,0.655273208939581
2.04529787665229,0.400597644502917,0.550176105158345,0.240508195025794,0.479995306103654,tRF-18-6NMH49V,0.654607070596886
9.7473467214603,-0.100176114825767,0.372878123275705,0.735078287930911,0.874030280964363,tRF-24-R29P4P9LH9,-0.65386079175633
1.96120592351301,-0.584830783159183,0.576378186950459,0.13144395400647,0.316967066574068,tRF-18-WB86890D,-0.653615930769838
1.59147577810151,0.495538421569625,0.610396654754585,0.160629723625518,0.364537922010243,hsa-miR-6861-3p,0.65226128581838
1.78892137920501,0.446085339663279,0.559500631611208,0.202032025530571,0.429146591573182,tRF-21-4656OKNHE,0.648195301327235
2.57765534689988,-0.41652191794904,0.517753026121214,0.240370595990156,0.479995306103654,hsa-miR-181c-5p,-0.646401965781644
3.69469356269394,0.232394436083878,0.589691193470609,0.368050380405469,0.62437664214995,tRF-19-BZOS4YE2,0.645770052329961
0.960631640613938,0.741583347901266,1.09399073454827,0.0483261410856983,0.152939666152716,tRF-21-QI45LSM1D,0.645553926247307
0.973472426524287,0.732487588958228,0.880469229994117,0.0807906054567728,0.22481756791656,hsa-miR-4516,0.643953463028758
2.38371088250493,0.337512505419651,0.604148750309882,0.21350440529978,0.447560980765399,hsa-miR-6826-5p,0.628289115475376
1.64733585430552,0.46528958186867,0.677090876174434,0.171213070262236,0.383783647773079,hsa-miR-8485,0.626966870990465
1.27380566296966,-0.969307232900553,1.00102562331608,0.0446649303964081,0.144912885286124,tRF-20-YUS9R8B7,-0.623207813826416
7.15691427730307,0.120323819544023,0.365218236446614,0.695337570808491,0.860819265161445,hsa-miR-3619-3p,0.622499905333716
4.69037158785602,-0.204805540838062,0.413022681761612,0.516652117875229,0.757088842145112,tRF-21-WB8Y3DUVD,-0.620744274976277
1.93772754308897,-0.556033744021019,0.581074437945833,0.140471108116678,0.330155099318396,hsa-miR-548ag,-0.619744335752749
0.782848504567286,-2.25743565077922,1.65359440053397,0.0139391696593923,0.0566359583563435,tRF-21-2E489B3RB,-0.619120909705746
1.40383790663146,0.524872315515975,0.763211259108796,0.0891414335978617,0.241940209794237,hsa-miR-6816-3p,0.616012825049536
2.01669573922692,-0.525238491690332,0.586611107472959,0.164222335729062,0.370731654931291,tRF-16-3VLIE1B,-0.615406329391754
1.12135891201398,-1.14305741974752,0.974773616467937,0.0296966278592851,0.103890758804847,tRF-24-9MVH7P59H4,-0.613608752103283
1.69513511704315,0.445643680504595,0.591500532056476,0.207118268694643,0.438250249701709,tRF-21-I1539U7SB,0.613506053055201
1.81296607880074,0.416721202417561,0.583561005024861,0.20912812177083,0.440799409699826,tRF-24-W7WK6WRN16,0.607144779053129
1.48536964307724,-0.75616846059821,0.861940402684663,0.0670402759397972,0.197336296113113,tRF-19-D7M4O1J2,-0.605931788559614
5.03423007091797,-0.184053909038961,0.366502228189235,0.541296891558098,0.778581386416657,hsa-miR-5588-5p,-0.602969260207789
1.52561772457581,-0.723916781447632,0.667916596686756,0.0730721926735456,0.210840714038294,hsa-miR-4753-3p,-0.601930238130852
1.47962018807269,-0.75218537559462,1.05839615602107,0.0449526887058809,0.145630751872602,hsa-miR-34a-5p,-0.601164442130354
3.91430685606468,0.203318612465425,0.416103541850899,0.511774650036339,0.753583382815046,tRF-19-8O90Q42E,0.592405808344546
0.889518777600007,-1.58066893163532,1.61357725522783,0.0148431715814441,0.0596450380979132,hsa-miR-18b-5p,-0.59212877905867
1.32996003044601,0.529840811495175,0.815674473735125,0.124208259196658,0.305920725709097,tRF-17-DR2SN11,0.590196202622995
1.39635413398399,0.506427880127118,0.740309731185776,0.0884493215415731,0.240626104566516,tRF-16-ZVEH93E,0.587206851849287
2.85386118567904,0.269525469095041,0.585188990316305,0.364556320124837,0.621141401087341,tRF-23-87R718YKDE,0.586215275927109
4.35860049211036,-0.207811822330191,0.433498143174386,0.497830270505808,0.743689148982073,tRF-19-MPW4PU24,-0.584708456766986
6.5275119744195,-0.13476634354208,0.632680219596212,0.436611998419958,0.691832065174583,tRF-26-OB1690PQR3E,-0.5821409065957
10.0513751950324,0.0810349579529132,0.369986067316459,0.787717017909553,0.899762488674646,tRF-22-WE8S68L52,0.580734226794734
0.969364808471698,-1.30473319724517,1.42952085607549,0.0326173632644725,0.112314505580495,tRF-30-04SXQ3V2Y7RZ,-0.57696984857149
2.80357792972126,0.26968009170686,0.669593845414001,0.224682217279003,0.461589170582567,tRF-17-F8DHXY4,0.576248745675568
2.00491038664679,0.364166307251967,0.553090699648002,0.292768351688321,0.5374372927053,tRF-19-WR3HJ3JL,0.575685184818887
2.04038053255984,0.358145729892533,0.5565123847558,0.290996621420011,0.535531597403213,hsa-miR-1273f,0.574933106902288
1.31326612167459,0.522119352256715,0.71121291192476,0.135174275829094,0.320430857335848,tRF-18-J4S2QH0M,0.572667171050566
2.62276032450043,0.284634399580917,0.493772165867583,0.389984224259021,0.647509818898602,hsa-miR-4676-5p,0.572028064459919
0.886086538288153,-1.48477440387508,1.77641107107923,0.0216819086477221,0.0808797036764192,hsa-miR-337-3p,-0.569483916960265
0.923833772442961,-1.37668658527152,1.44669835826134,0.0217156464665454,0.0808797036764192,tRF-22-18Y3E7QNN,-0.568063318564192
3.90341716450853,-0.22633960802389,0.538681372411413,0.458353987026661,0.710259655545029,hsa-miR-204-5p,-0.566772520710311
1.7603479430815,0.402318997930843,0.567928757784739,0.251477403892282,0.495458018319384,tRF-21-45LSM1M3E,0.566181769404055
4.82713356797371,-0.179052756114526,0.370783631823103,0.545133377767189,0.781238373027453,hsa-miR-3199,-0.563409749517231
3.80907521318105,-0.230701298118809,0.495448858781166,0.478505252824735,0.728738875998727,tRF-22-WR645J7KQ,-0.562903138024982
6.86531982120731,-0.122716619243802,0.374897327322877,0.666188480965662,0.852701381070161,tRF-19-VW3H93JL,-0.559821849712471
2.22031639184609,0.32319411494687,0.482581323209825,0.350011282174333,0.607388833567187,hsa-miR-6813-5p,0.557515682562178
1.4225784563214,0.476459112655386,0.636985684915778,0.186468733806787,0.406739568761817,tRF-18-8RO546D2,0.55669003955137
3.11845971365713,0.236404003510723,0.4638359963127,0.460347671887809,0.711053233049416,hsa-miR-3122,0.55524997875191
2.12465406624774,0.334233997862734,0.613499802188503,0.182607254922089,0.400711310901177,tRF-30-HQ9M739P8WQ0,0.553914005205224
2.45369246842057,0.291604474678584,0.553434062235539,0.363146444469469,0.619868054082725,hsa-miR-6865-3p,0.549629021151954
1.84881122573682,0.374906279186279,0.612851152592118,0.220535524060794,0.457360603876079,hsa-miR-7113-3p,0.548644551538547
1.53588745866575,0.439405884395387,0.67380010198954,0.253522810984963,0.496614450856055,tRF-19-MBQ4NK1K,0.546846247962629
4.59128755945141,-0.181833926974013,0.396458025595355,0.569348551729216,0.798391690482455,tRF-20-UMXKS6RN,-0.543692772385285
2.16011907588232,-0.416177136213797,0.595123108990542,0.235944303765471,0.473153490041332,hsa-miR-548as-5p,-0.541309030711168
2.36259845718814,0.29645474854864,0.499837308088428,0.408765543754486,0.667558941701957,hsa-miR-7850-5p,0.538962425593843
1.57899838747204,-0.600892620262936,0.918519510331441,0.0514029151899451,0.16035952174641,hsa-miR-135a-5p,-0.537892305362424
1.34020040235264,0.485602129020022,0.653214678534784,0.178095699512876,0.393174981787498,tRF-16-K8KDP1B,0.536308161612156
1.8695310447354,0.36235699423449,0.515670145788855,0.269968184476383,0.515008993034216,tRF-24-Z87HFK8S2E,0.533796730850559
3.56709655538516,-0.233519582722697,0.422739769856225,0.460037641023106,0.711053233049416,tRF-18-WB8647DR,-0.533076367725884
2.68392191497803,0.257578328716803,0.473908777818668,0.439427956733069,0.692623663616324,hsa-miR-6848-5p,0.524627111343992
4.85335032111867,-0.165031282630629,0.423306752091599,0.603252322432849,0.820620600345987,hsa-miR-182-3p,-0.524602618252824
2.72975262608121,-0.307862663973055,0.524307206672733,0.31961023309518,0.569988933614369,tRF-22-ZLB6R3LUN,-0.52455561044649
2.05306563927378,0.327881268419267,0.502910631610662,0.32934627722183,0.582216677414295,tRF-20-Q2FWQ8P6,0.523878066744669
3.1917007263085,0.219097557324491,0.41081802148349,0.495793059881697,0.741151400096188,tRF-20-LBKM4Y41,0.52345565517948
2.0851591853711,0.323044240155637,0.628096448784311,0.25224528133639,0.495458018319384,tRF-17-1SS2P44,0.52330706350728
5.23295265333078,0.136695903466985,0.377978955348009,0.652517706697388,0.849681450891606,tRF-16-MPW4PU0,0.520073821113845
1.71269934962952,0.379778002391619,0.607701203752236,0.27930131419047,0.526394043095637,tRF-16-DR2SN1B,0.515765063992267
5.43498958907404,0.130616914445627,0.426201884385099,0.666745412799477,0.852701381070161,tRF-16-245J7KE,0.515029043150881
6.44996543122531,-0.119965605184092,0.516817582709073,0.682947539544343,0.858184960329294,tRF-16-ZDL9X1B,-0.514645394136764
1.38574596308613,-0.664645386470436,0.786146937682689,0.0984025343781951,0.256244411757726,tRF-20-9EDJSYIR,-0.511556788237212
0.932750064165468,0.630514448376538,0.761614844235331,0.105842760242203,0.271311766798879,tRF-16-YRRHQFD,0.51125610697624
1.03959236750511,0.573715367132866,0.885529779885134,0.0660775860981588,0.195026837675159,tRF-19-Q86N7KKK,0.507686581088812
1.63794969911477,0.386712219939231,0.596166735825513,0.265637645538054,0.508964517697583,hsa-miR-6796-5p,0.503522982166441
4.65167009423558,0.148147358620617,0.43166204890272,0.650978665537093,0.849681450891606,tRF-20-877343RX,0.503057324993311
5.31631957399356,-0.142947720328415,0.351680069724207,0.616199789569892,0.829426883317802,tRF-20-ZVEH93WB,-0.501505429502352
6.36858661954968,-0.118236417401529,0.364296840624954,0.689435443643237,0.8588530270641,hsa-miR-6783-5p,-0.501123724921223
1.94336829317565,0.330666445741629,0.575810744722553,0.311894558448157,0.561742836292805,tRF-18-S7PVRSD2,0.500600361312691
1.24096588014284,-0.744805625197715,0.907737169343312,0.0443367622757725,0.144275645444193,tRF-23-XSXMSL730H,-0.500421642753718
2.00470390525286,0.319786226835443,0.561911250437677,0.32828610725214,0.581872369057396,hsa-miR-6819-3p,0.49745843263341
1.83583238337855,-0.454787108511255,0.57919532951305,0.196795364252353,0.420880710656887,hsa-miR-550b-2-5p,-0.496376342967674
1.39578865995609,-0.631251134699816,0.852490694944404,0.0744828713607169,0.212468651865544,hsa-miR-424-5p,-0.494644776523205
1.42091207659155,-0.616118986662036,0.698289063143726,0.119956803087178,0.297178052896969,hsa-miR-5697,-0.493875415053324
2.01000907393744,-0.405595516579104,0.587036745754779,0.231332042574981,0.468222895784852,hsa-miR-548ap-5p,-0.492603757305808
1.74952099268176,0.357289828508357,0.53853324425113,0.282795030361329,0.528586648239723,tRF-17-LNK8KEM,0.491645462552707
1.97791838114741,-0.411854015437094,0.497885569502938,0.256121390553768,0.498611357189686,hsa-miR-3911,-0.491202591140064
2.99930887283,0.218047209605432,0.511085289432444,0.504448265439995,0.746951792639344,hsa-miR-6782-5p,0.489361546560003
1.58974510074811,0.386454892248661,0.530982332781712,0.2303981140988,0.467728766474719,tRF-30-I2UKJ6P9M0NK,0.488333689537549
0.947053338660268,0.598395370848179,0.817333897292239,0.104569804444549,0.268788581846903,tRF-20-Q72S3HPS,0.486815396731946
4.34935487722958,-0.171007752570334,0.475361546063884,0.602583318267785,0.820620600345987,tRF-21-WP9N1EWJ0,-0.486162090234141
21.0461624020608,-0.0335883530765009,0.286128651822366,0.885443564877391,0.951949635287917,tRF-19-FEWS3VF8,-0.484329972172439
3.04430401160809,0.211499488850431,0.457300532523393,0.488277153728147,0.738995830452413,hsa-miR-7111-3p,0.480668301536985
2.4445507707789,-0.315680104512607,0.488639085704774,0.329391079139868,0.582216677414295,hsa-miR-2115-5p,-0.480422344786054
1.3327659871367,-0.644453944460433,0.786084281426824,0.0892637851660928,0.241940209794237,hsa-miR-6758-3p,-0.480149095005001
1.45677696533291,0.41073780207643,0.625016838178534,0.216895650088961,0.452371773841762,hsa-miR-6832-5p,0.479812051744503
1.15431854038329,0.497919999092885,0.668381322372799,0.155005817280945,0.354715506630376,tRF-21-LJKP9BK1B,0.47578250680915
10.1511358917291,-0.0691253408183785,0.304998598111948,0.784463283326874,0.899007192947049,hsa-miR-3157-3p,-0.474913516307675
2.06625679502125,-0.375346541782986,0.766385435997503,0.0932392104502987,0.248411035141307,hsa-miR-369-3p,-0.473337668580262
1.80975402828111,0.33270290982226,0.61251611142437,0.246741726784754,0.489017539962543,tRF-16-LNK8KE0,0.469397014508082
0.730979401393949,0.714205165388952,1.19171108849419,0.0485694305018405,0.153487810676812,tRF-20-L981PV6R,0.468250136018211
1.62169772763567,-0.490514822987584,0.658916642181921,0.136645495911716,0.322819456361012,hsa-miR-4727-3p,-0.467420219756389
1.20991608491628,-0.704256511793288,1.21309679157862,0.00985540428049937,0.0430207798876511,hsa-miR-335-5p,-0.467319554637213
6.95206510493619,-0.0995961455871016,0.340134760292153,0.725888651536604,0.874030280964363,hsa-miR-619-5p,-0.463742977344722
3.02128919206141,0.205938779448648,0.442083552749605,0.517616333513331,0.757088842145112,tRF-20-LEK58Y01,0.463576516804626
3.15184085587602,-0.227524672876686,0.578705901163907,0.411621290727323,0.67072219247979,hsa-miR-149-5p,-0.459856513743102
3.85536423405855,0.161272305613089,0.418686532029105,0.623292616653292,0.833554585412171,hsa-miR-4753-5p,0.455985118826225
0.724863257636723,0.703303329615475,1.13813182684092,0.0480030106914201,0.152589973681685,tRF-20-I7XUK87S,0.455379882161548
1.19672295284625,-0.690291159563664,0.899432322029142,0.0265128771602971,0.0949060157025012,tRF-30-94U47P299DZU,-0.455079314154154
1.14405146419438,-0.730195975203734,0.809376832922613,0.0934859137575551,0.248463775642046,hsa-miR-3136-5p,-0.454392048254805
1.45027692699773,0.3925450849595,0.624656382871284,0.222579224966693,0.458559268746055,tRF-16-F0QV7ND,0.453511940337717
0.873607331036873,-1.04859188244472,1.34153662433673,0.0343330787901052,0.117300222387411,hsa-miR-548f-3p,-0.451270788725622
6.15814343216058,-0.109244212796295,0.447247474141673,0.736346770441314,0.874030280964363,tRF-19-5BF9000W,-0.449091216490467
2.69327129041717,-0.262480988643595,0.434788738243624,0.414552948157973,0.672995519989592,hsa-miR-2278,-0.448017435172431
1.44380590874081,0.389044268956128,0.637354608978823,0.221989551530012,0.45820652012321,hsa-miR-4667-5p,0.446894897596295
4.50869669892269,-0.150124059403055,0.508536440308554,0.617775948891565,0.830051888229191,tRF-24-BZBZOS4YE2,-0.445581121369808
2.25275866976812,0.25858850210962,0.554436351243782,0.395975807271979,0.654480768245762,tRF-19-490VL81K,0.442233858229871
5.44089245294623,-0.121147694053335,0.376181318062758,0.688370912557713,0.8588530270641,hsa-miR-450a-2-3p,-0.438231713922113
2.2359296707473,0.257712123813538,0.639875132467314,0.255816861659388,0.498611357189686,tRF-19-UIX1Q7HV,0.437305821582691
1.83946744264505,0.306228552531375,0.545794964956981,0.331122068630933,0.584804298630438,tRF-18-ME6KM80E,0.434980940774386
9.53845487935268,0.0640184844168276,0.356994643042391,0.832058655109724,0.92108119709032,tRF-16-8871K9D,0.43279302414156
1.57024754185899,0.350035114736025,0.641926646192974,0.229274216087566,0.467079565796995,hsa-miR-4466,0.431176863576614
2.20721581227859,-0.311408637036292,0.534554063676107,0.357952278762603,0.614955610120504,hsa-miR-3613-3p,-0.42852091947755
1.76117870963632,0.313709047185412,0.650147408520349,0.211576812207847,0.444676793411886,tRF-30-8FFDXXE6XRK4,0.427788519753326
2.56858874585704,-0.261552034979952,0.611989985525691,0.416185821746983,0.67315136604571,hsa-miR-369-5p,-0.425897637366751
5.47142560237309,-0.116857944329176,0.413451715660209,0.694563554218879,0.860819265161445,tRF-24-9MV47P59I8,-0.425710190628425
2.67729271206411,0.211430137052939,0.500432899167277,0.490375253141755,0.739543818133576,tRF-19-4ZMKQ42E,0.422571491603162
7.40419494416518,-0.0846060981524939,0.399318905502709,0.77989658006776,0.897607423521816,tRF-19-S3M830JZ,-0.421728273591695
1.65168334883358,-0.421398654041883,0.613030578373228,0.227979532217491,0.465307712540824,tRF-21-S3M8309NB,-0.418370785470415
1.81836854516259,0.298013472029535,0.502668192988599,0.35462641584378,0.612003034434892,tRF-22-73V2Y8L95,0.417225295353246
1.09423003721451,0.465440213616222,0.784514943036089,0.0941626427650728,0.249354519535078,tRF-22-YUYR6RIFJ,0.41661561003664
0.959745407528303,0.513115892757344,0.850425977761977,0.0790033874819051,0.22180144824273,hsa-miR-940,0.409935233848274
42.838996644998,0.0137295958403238,0.63281386700661,0.332526023150775,0.586735268143015,tRF-32-6978WPRLXN48Q,0.409628960574125
39.9148305368923,0.0146928012956957,0.632910494996729,0.673822087075822,0.854055192841521,tRF-31-P4R8YP9LON4VD,0.408580579344985
1.34162404820659,0.38331276791744,0.59379287958937,0.257561971034235,0.499168775721217,hsa-miR-1237-3p,0.408301110802909
1.47757042921846,0.350195454084729,0.587737099144786,0.284363314837663,0.528586648239723,tRF-19-LNK8KQI1,0.405937821444192
2.04403220551615,-0.315639179882604,0.565758910014781,0.359849750824101,0.615790633140078,hsa-miR-5581-3p,-0.401662698017978
1.29934118387253,0.388451780685474,0.599848299679748,0.218238362669905,0.453886053416042,tRF-30-V6Z3M8ZLSSXU,0.401480726541994
4.97429253341994,0.111838527360577,0.371324226668802,0.700339838156107,0.861840696000239,tRF-18-MPW4PU00,0.400950110656626
1.99460262309197,0.263696498445614,0.515554807724839,0.415737341431241,0.67315136604571,hsa-miR-6727-3p,0.400019230611091
3.2172681733661,0.168040802451756,0.493914520424468,0.597191541356645,0.817405922231908,tRF-19-8EKSP1J2,0.397434537391286
1.28169619661867,0.389565610068479,0.697723735410624,0.169331900219612,0.38034549895482,tRF-17-8R1546J,0.397324422409338
1.13721180812112,-0.604608324816339,0.784315298653641,0.0824727994070655,0.228504142967677,hsa-miR-643,-0.389324575906558
6.04183259934905,-0.0958865985728082,0.351585058151426,0.74187865458226,0.875687136931988,hsa-miR-4474-3p,-0.388507693628755
2.32931137227609,-0.261497540207955,0.530369550672672,0.415172288608218,0.67315136604571,tRF-22-MN1E8Y7Z2,-0.386149664421384
5.32232613461541,-0.108246811808084,0.633446393203547,0.724634921544832,0.874030280964363,tRF-25-86J8WPMN1E,-0.384725662861206
4.37258842189425,-0.132863039149461,0.417126879546889,0.658915620900601,0.849681450891606,tRF-20-X5Q4R9OM,-0.384701452600117
1.24306823500706,0.388509045105108,0.632831482477761,0.221867009328033,0.45820652012321,hsa-miR-6726-5p,0.384157652919809
2.09035489958327,0.243052488183252,0.525785191258405,0.431028704213314,0.687856335871806,hsa-miR-4533,0.383567746860118
1.98922096266298,0.250114247908533,0.546236549235989,0.431955468170122,0.687856335871806,tRF-22-I1539U7SI,0.376562099847794
1.1045569628354,0.421979282555456,0.655710194053593,0.20510348058227,0.434827320885935,tRF-19-FMD0SR1Z,0.375289092824416
2.80221120598359,0.180472696203033,0.453359082459878,0.5586413878224,0.790419260377289,tRF-19-WB8HWK22,0.373409027779209
2.7220701280574,0.185138375043542,0.444610739238975,0.560307084116864,0.791659686590925,tRF-21-WEK87965D,0.372722216374606
0.832549348677967,-0.851444411671834,1.2837544725654,0.0255111067860829,0.0921936037318838,hsa-miR-508-3p,-0.371125881879127
2.06495992747943,0.238240468182034,0.440955075017858,0.460832537909407,0.71122146442678,tRF-20-LEKQ3SW1,0.370770129017549
0.919992226761826,-0.743255666368003,1.00342246443038,0.124743017378184,0.305920725709097,tRF-18-M91MP3D5,-0.370398321600145
1.0644337190698,0.430252021185841,0.681781155908693,0.155249170093691,0.354901547500191,tRF-20-I1539U7S,0.369857658894712
0.802120192642881,-0.88752972728574,1.30256439660022,0.0289525818752797,0.102103308062581,hsa-miR-758-3p,-0.368543049472863
4.12070694659137,0.121726136161306,0.385538639803814,0.700885059167318,0.861840696000239,hsa-miR-4660,0.362770072350859
2.37841797685888,0.204083167973751,0.489453970657283,0.492255375932748,0.739543818133576,tRF-22-7O58J0K8O,0.361410239122458
8.98604191898368,0.0567083886032923,0.612716822825684,0.525239791306823,0.761695056094885,tRF-24-JOKP1M58FK,0.360250530854632
1.07004246493535,0.418127662230425,0.667166837615504,0.225608875358434,0.4630585164339,tRF-18-2VR0PSDZ,0.359740049261335
1.14755497985049,0.392785294343113,0.694948222520142,0.150889511722293,0.347840032286127,tRF-21-WEPSJ985D,0.359099465828101
1.2838958441983,-0.473270512457093,0.663058382766228,0.183951886641578,0.40325788963469,tRF-19-XZX5Q42E,-0.35906741220564
5.40188342850169,0.0919015008699305,0.437840431373937,0.784655979104776,0.899007192947049,tRF-23-877343RXDX,0.35530331053033
3.8404163113994,-0.139248061228695,0.393407556901811,0.658893424941733,0.849681450891606,hsa-miR-3194-3p,-0.353347943151278
52.0659695869589,-0.00976723681121629,0.366839813048934,0.970385090999951,0.986603226225577,tRF-16-3KMB01B,-0.351302995286289
1.00076411725818,-0.622358381646219,0.84016770489738,0.0686954403165917,0.200590685724448,hsa-miR-5094,-0.350659599239257
1.51253049677157,0.29682720071682,0.563003362624408,0.344585183956883,0.60035127515161,tRF-21-LI38NJW1B,0.345522216872537
0.724119807627402,-0.934593753732477,1.4829608686745,0.0545652998795958,0.167598887428211,hsa-miR-548s,-0.345267729592421
0.950939374709216,0.446402900829753,0.715559971237497,0.152905296145019,0.350274684683673,tRF-21-BE7XO8Q6D,0.344847252198486
1.16064415985054,0.374982636453104,0.585981261450031,0.262718355321278,0.504726229107898,hsa-miR-4723-5p,0.34450698017244
2.47557410061462,-0.215838671082737,0.533140378327699,0.476526549963008,0.726736172993724,tRF-20-V29K9UV3,-0.343992237876087
2.07688139110744,0.220809475572614,0.636565786076109,0.285238040476064,0.52935735179861,tRF-26-86V8WPMN1EE,0.343489774987108
4.15104750246584,0.114130613863522,0.570846029984574,0.634487224765961,0.840680052228541,tRF-17-D9W1X6K,0.341725138401912
0.822720137568403,0.49912001827443,0.781000728670626,0.100192979422272,0.259364804887441,tRF-30-D9W1X6L85J3K,0.34007236941025
0.89176675831095,0.466039706725518,0.741479753173765,0.149968106615972,0.346811144127749,tRF-20-9RQ4R9O1,0.340041780761166
1.71092320028557,0.261010775711543,0.544233276242163,0.378487115097881,0.634675943387718,tRF-20-81PV6RRN,0.33930681886225
1.39114508114249,0.313834203706174,0.581609151037793,0.301639815303686,0.547753893461917,tRF-18-D9W1X6DM,0.338057732337516
3.17986245261136,-0.161977803973044,0.488216211388326,0.59547112645728,0.817405922231908,tRF-23-RX6NMH49V,-0.337704847550884
1.49543744133546,-0.368756292382327,0.601879210693744,0.271069821258574,0.51659792991502,tRF-22-40KK5Y935,-0.337296152764085
1.68206482316178,0.26204999386956,0.545616803637532,0.420875809775625,0.677235873187818,tRF-23-Q72S3HPSDZ,0.335036141485474
4.19480776765948,0.110722824748562,0.457964135454884,0.702145703084396,0.862422372268552,tRF-19-8773432E,0.334616003230188
4.58098082508145,-0.108711308351865,0.408489937768098,0.708360843256031,0.866169875338195,tRF-29-RPD9W1X6L8HY,-0.332505411904916
1.1790398898534,0.357571670095917,0.704428136383688,0.224600789238267,0.461589170582567,tRF-30-BJD5EUB4ZPEK,0.331625560868207
